content,label,num_sentences
오늘 학교에서 친구들한테 또 따돌림을 당했어. 늘 있는 일이지만.,0,2
선생님이 내 성적이면 지망하는 대학에 얼마든지 갈 수 있다고 하셨어.,0,1
나 금번에는 어떤 길로 갈지 결정했어.,0,1
부모님만큼 믿음이 가는 사람들도 없어.,0,1
나는 이 사람을 상처주지 않았는데 선생님은 내가 주동자인 줄 알아.,0,1
내가 가는 학과는 취직이 정말 잘 된대.,0,1
우리 학교는 다행히 따돌림이나 폭력 문제는 없는 것 같아.,0,1
오늘도 학교에서 친구들한테 따돌림을 당했어. 늘 있는 일이지만.,0,2
교실에서 왕따 당하는 친구가 있어. 어떻게 같은 친구끼리 그럴 수가 있지?,0,2
나 기말고사에서 전교 수석 했다.,0,1
부모님만큼 믿음이 가는 사람들도 없는 것 같아.,0,1
난 우리반에서 그림을 가장 잘 그려. 난 미술대학에 진학할 거야.,0,2
어제도 식구들과 외식을 했어.,0,1
우리 가족은 언제나 날 응원해 줄 거야.,0,1
우리 교실 내 왕따 당하는 친구는 없다고 자신해.,0,1
나 드디어 특목고 가게 됐어. 진짜 신나.,0,2
매일 아침 밥을 해주는 어머니가 너무 고마워.,0,1
우리 학교는 학교폭력과 따돌림이 없어서 정말 흡족해.,0,1
내 친구를 괴롭히던 선배들이 법적 대가를 받게 되었어!,0,1
금일 진로 상담 선생님과 상담하고 왔어.,0,1
부모님이 화해하셔서 대단히 좋아.,0,1
아우도 나도 이번에 기말고사 시험을 잘 봤어.,0,1
방송보니까 진짜 학교도 못가고 굶고 지내는 친구들이 많더라.,0,1
과외 선생님이 아주 잘 지도해줘서 서울권에 갈 것 같아.,0,1
나는 진로를 미리 선택 해놔서 이번 대학에 꼭 붙을 거야.,0,1
금번에 내가 가고 싶은 학교로 전학을 했어.,0,1
부모님께서 내가 바라는 대로 하게 해주시겠다고 하셨어.,0,1
엄마 아빠가 내게 선물을 주셨어.,0,1
오늘 감사한 일이 있었어.,0,1
금번에 우리 가족들끼리 여행을 가기로 했어.,0,1
오늘 내가 학교폭력을 방지했다는 게 너무 뿌듯해.,0,1
어제 부모님께서 다투셔서 집에 들어가기 겁났었는데 다행이네.,0,1
오늘 학교에서 학교폭행 설문조사를 했어.,0,1
우리 가족은 전혀 불화가 있을 수가 없어.,0,1
요새 다니는 학원이 너무 좋아.,0,1
도대체 어째서 그러는 거야.,0,1
금일 학교 폭력에 대한 교육을 받았어.,0,1
오늘 선생님과 의논을 했어.,0,1
나 학습에 소질이 있나봐!,0,1
난 매우 좋은 친구들을 가진 것 같아.,0,1
동생이랑 냉전 상태였는데 다행이네.,0,1
주말에 조모가 오신다는데 너무 신나네.,0,1
난 우리 가족들이 화기애애하다고 자신하고 있어.,0,1
나 우리 반 애들과 매우 친해졌어. 모두 착한 것 같아.,0,2
나는 훌륭한 음악가가 되기로 마음 먹었어.,0,1
난 우리 엄마에게 감사함을 엄청 느껴.,0,1
학교 수업 끝나고 집에 오면 부모님이 항상 나를 따뜻하게 맞아줘.,0,1
성적이 향상돼서 엄마가 자전거 사주신대!,0,1
나는 성질이 급한 편인데 내 아들은 느긋느긋한 성격이야.,0,1
오늘 하마터면 부모님과 다툴 뻔했는데 겨우 싸우지 않고 넘어갔어.,0,1
나 이번 시험 체크 잘못 한 줄 알고 근심 많이 했어.,0,1
학교 친구들이 지금은 나를 왕따시키지만 언젠가는 나를 신뢰하는 사람이 나타나겠지?,0,1
이제 학교에서 나를 따돌리지 않아서 편안해 졌어.,0,1
지금 우리 엄마 아빠를 만난 것에 정말 감사해.,0,1
엄마가 청소하라고 했는데 성가셔서 천천히 해야겠어.,0,1
내가 어제 학교에서 동무들을 장난쳤는데 몇몇 동무들은 그걸 보고만 있었어.,0,1
금일 내 생일이었는데 모친이 미역국을 택배로 보내줬어!,0,1
결혼 오십년이 됐어. 은퇴도 했지만 지금부터라도 아내와 여행을 가보려 해.,0,2
요새 애들 사이에 잘 못 섞이는 것 같아.,0,1
내일은 내 벌스데이라 가족끼리 식사 하기로 했어. 너무 기대돼!,0,2
학교에 폭력이 많고 왕따가 많아지면서 나는 그것을 여유롭게 봤어.,0,1
나는 내 학교엔 무조건 학교 폭행이 없을 거라 생각해.,0,1
우리 가족들은 여지껏 사춘기인 나를 존중 한다고 생각 해.,0,1
아니 심화반 개설이 왜 맘대로 취소된 거지? 어떻게 이런 일이.,0,2
오늘 오랜만에 가족 외식을 가기로 했어.,0,1
금번에 학교에 경찰 출동했거든? 아주 대박이야.,0,2
다음날 나 가족여행 가.,0,1
선생님께서 내가 괴롭힘 당하는 것을 처리해 주시겠다고 하셨어.,0,1
 소량은 먹어도 인체에 해롭지 않고요.,0,1
그래도 청문회 나온 놈들보다는 정직한 대답 한것 같다,0,1
 이런일 터지기전에 이미 계약 했을까?,0,1
 좀더 신중할필요가 있다...,0,1
이번엔 베터리 색상은?,0,1
근데 탈모도 아버지가 머리가풍성해도 아들은 탈모이고 아버지가 탈모여도 아들은 머리가 풍성한사람의외로많음.,0,1
최형우를 잡으려면 계약금은 최소 연봉은 최대로....,0,1
 제작진 쪽에서는 이미 같이 하자고 했겠지.,0,1
저 문 어떻게 여는 거예요?,0,1
" 위안부 문제는 민간이 할 일이다,",0,1
 물론 극우파답게 초강대국 소련은 또 예외로 했다.,0,1
테임즈 공격이랑 주루만 부각되는 경향이 있는데 1루 수비도 잘했음.,0,1
보우덴 올해 마지막 경기인데 좀 더 던져도 되지머,0,1
가을은 오호츠크해 기단의 영향받는거아니었나?,0,1
 이것이 공정한 사회요 법치이다.,0,2
교육은 남에게 봉사 희생 헌신을 가르치는것이지..,0,1
기사제목 개식상하거나 사심기사거나,0,1
 축구로 비유 하자면 호날두나 메시가 발롱도르 받는 거랑 같지 ㅋㅋ,0,1
오늘도 출발합니다,0,1
시민에 피해가 없어야 합니다,0,1
생각해봅시다.,0,1
기아가 수비를 못해서 과연 이길 수 있겠나,0,1
혈액 검사하면 금방 알 수 있다,0,1
여기엔 꼭 댓글 달아야겠다.,0,1
 휴게소로 따라갔더니.,0,1
 감독은 오늘 운좋게 경질 피했다.,0,1
하지만 후반에는 변했다.,0,1
브래드가 매덕스에게 자식에대한깊은사랑을 가지는게 가능할까?,0,1
자원봉사 와 주세요 해야지,0,1
 불난곳은 잘탈수있는 의류매장이 집중된곳이다,0,1
지방이라서 참여 못한 사람들까지 합하면 100만명 200만명 이상이지 싶다,0,1
미국은 손해볼것 없다,0,1
여친 1위후보 떨어지니 오마이걸이 1위후보됬네,0,1
누가 끝이 좋은 인생을 마감하게 될 지 지켜보자.,0,1
수장인 태호PD가 여러가지 의견을 반영해서 결정하겠지~~,0,1
" 근데 상민이형, 룰라 10집 언제나와요?",0,1
 올해에 마사지 업소에서 3번 냉동 기증했다.,0,1
"준비운동하는데 몇주씩 걸리네,",0,1
진정한 보수는 젊은이들이다.,0,1
 별로다 싶으면 김과장으로 갈아탈거야...,0,1
그건 모르겠는데 두산보다 약하다는건 알겠다,0,1
 한국이면 이미 계란날라왔다,0,1
그게 판결에 영향을 줌?,0,1
류현진급 한명 영입해왔네,0,1
 지금 어물쩡거리면 선거 땐 아웃이다,0,1
우리나라는 특히 서울 수도권에서 터지면 인구밀도가 높아서 그어느 테러보다 사상자 클듯,0,1
파스타는 2차세계대전에서 급격히 개발 되었습니다...,0,1
저는 법학도이고 현재는 로스쿨에 재학중입니다.,0,1
근데 솔직히 금액은 축소발표한게 거의 확실하지.,0,1
인정도 안하는 일본 전 대사관과 영사관앞에 설치하게 정부에서 조용히 독려하는게 맞다.,0,1
임창용은 걱정 안해도 된다...,0,1
김종민씨는 절대 그럴 일은 없을 것 같아요.,0,1
서울인구가 1000만이라고 한다.,0,1
그래도 20년은 더 남았잖아??,0,1
우리는 예전에 경제대통령이 있었습니다.,0,1
전설의 기록을 깨도 마음 속의 전설은 그대로다,0,1
시대의 흐름을 보니 트럼프 당선이 확실시 되는듯,0,1
우리가 기억해야 할 것은 박근혜가 투표에 의해 선출되었다는 겁니다.,0,1
 유엔총장은 노무현이 밀어서 된게 아니다.,0,1
 분석은 도저히 전산기를 따라갈수 없음.,0,1
전반에 두 골 넣고 후반에 두 골 역습으로 먹혀서 클롭 표정 썩을듯,0,1
 우리나라도 최저시급높아지면 알바안쓰고 자판기들이겠지,0,1
지금까지는 커다란 단백질을 붙여서 유전자를 인식시킨 다음에 잘랐는데 크리스퍼는 조그마한 RNA를 붙여서 유전자를 인식시켜 자르기 때문에 좋습니다,0,1
그럼 김구라랑 몇살 차이 안 나네..,0,1
양세형은 맴버 된건가요?,0,1
소년이 온다는 미래 노벨문학상 수상작이다.,0,1
 돌아가서 할일들 하고 월급 받아가~~,0,1
 그리고 미국 대통령이 다른나라 대통령들처럼 권력이 생각보다 크지는 않아요.....,0,1
울집에선 이미 그렇게 보관하는뎅,0,1
그럼 사드 배치 의지도 못 바꾸겠네.,0,1
 하긴 우리나라였으면 어땠을까?,0,1
전동차 고장 시험한거니깐 1시간 30분 어치 임금 지급하세요,0,1
난 개인적으론 첼시가 이긴다.,0,1
 연령층을 보니 집회 기획이나 준비 등을 할수 있을만한 대상이 아니던데..,0,1
어제 뉴스 보니 해병대 고참이 설국열차처럼 후임의 영양 보충을 위해 먹이는 식량이던데.,0,1
 어린애가 둘이나 있어서 물건 가지고 가기 힘드니 담부턴 집으로 가져다 달라고 부탁드렸네요.,0,1
 두산팬이지만 kt감독님으로도 응원할게요.,0,1
 아님 단지 지금의 문제를 내일로 미루는 미봉책인가,0,1
 체중이 정상인거랑 뚱뚱해보이는거랑은 달라~,0,1
이제 지구엔 플라스틱으로 덮이겠다,0,1
 게임회사 본사 앞에가면 출현해요.,0,1
남은 시간 안정적으로 경기를 가져간 바이에른이 승리를 챙기게 됐다,0,1
LG V20 지금 나오면 완전 묻힐텐데 갤노트7은 제품도 제품이지만 출시타이밍이 정말좋았다.,0,1
친환경 도마 쓰면 자연보호되고 건강지키고 좋습니다,0,1
A조에선 우즈벡.이란이 나갈거 같은디?,0,1
우리도 이렇게 해고가 쉬워야 젊은 친구들 일자리가 늘어나고 청렴해지고 건강해진다.,0,1
산왕은 19년간 소리없이 강했다,0,1
 일부 사람들의 삐뚤어진 생각인 듯,0,1
1000원만 있으면 하루종일 넘치게 놀수있지,0,1
미국이 싫어도 중국과 친하는건 미래의 화를 부른다.,0,1
미래 예언 해볼까?,0,1
공격과 중원라인에 비해 곽태휘 빼곤 수비쪽 무게중심이 너무 떨어진다...,0,1
이태곤씨 학창시절때 학교 짱이었을 만큼 싸움 잘했어요,0,1
미셜은 트랜스젠더고 그의 아이들은 입양아 입니다,0,1
저기가 요즘 부산레즈들 사이에서 핫플레이스라던데..,0,1
 기자가 자판을 어떻게 두들기느냐가 중요하지요.,0,1
와.....근데 160으로 외야에서 송구하면 얼마나 빠를까,0,2
 아무리 명감독의 전술과 조련이 있더라도 기본적으로 선수가 좋아야한다.,0,1
 장사는 저렇게 하는 거이다.,0,1
아이돌이라도 연기만 잘한다면 주인공이여도 진짜 상관없다.,0,1
월급의 반은 무조건 저축하고 쓰던지하면 몇년지나니 통장에 몇천이 모이긴 하더라,0,1
 위조범이 자백하고 과학수사해보니 재료도 위조틀림없는디..,0,1
그만큼 돈도많이 받을텐데 당연한거지,0,1
 아무리 강팀도 수비 일관하는팀을 이기긴 쉽지않다.,0,1
 예전에 화장실에 있는 거 잡으려고 모기약 반통 이상 쓰면 기절해 있음.,0,1
 소득불균형만 해결하면 끝난다.,0,1
일본으로 돌아간 거 너무 궁금하다,0,1
저는 2년째 양파를 기르고 있습니다.,0,1
 그거는 그냥 이의제기 하면 바뀌는건데..,0,1
 개와 가장 가까운 친척인 늑대만 해도 어떤 행동을 함에 있어 인간의 반응을 살피지 않음,0,1
까마귀도 이쁘던데 왜 혐오라 그러는지 모르겠다.,0,1
 한국에서도 촬영하는군.,0,1
일본에 살고있는교민이다 .,0,1
 세계유수의 메이커가 전부 중국에서 만들어진 OEM 아닌가?,0,1
미국에서 왜 아우디 판매가 저조할까요?,0,1
일개 월급쟁이로서 파업 지지합니다.,0,1
 제주도는 10월 억새철이 참 좋습니다,0,1
여러분 핸드폰도 자동으로 따라다니는 날이 옵니다,0,1
남아공 마을의 주민들이 자신들에게 다른 기린들이 먹을 식량을 모두 먹어치워버리는 큰 기린을 사냥하도록 요청했다는 것이다.,0,1
 혼밥족들 신선한 쌀맛 볼수잇겟다,0,1
 영생교에 따르면 모든 인간은 신이라고 한다.,0,1
안보신분들 보세요..,0,1
입꼬리 한쪽이 올라간 모습은 상대를 우습게 안다는 뜻이다.,0,1
요즘보면 영화나 드라마나 중국 수출 기대하고 만드는 것 같은데....,0,1
국민투표라는것만 빼면 왠지 18대 대선하고 참 비슷한것 같다.,0,1
 새로 지은 집말고 헌집은 그런 집 많음.,0,1
"혜자,혜리,백종원중에 혜자도시락이 젤 낫지않나?",0,1
요즘 한강다리 뉴스 뜸하더라~~,0,1
 러시아축협처럼 은행대출이나받아야할듯,0,1
 근데 여기대부분은 휴대폰 자주바꾸고싶어서 단통법이싫은게 열에아홉.,0,1
 신임 감독이 어떤 사람인지 모르니까 그냥 지켜보는 수밖에..,0,1
더나은 삶을 위해 이혼했다면 그사람이 평생 참으며 후회하는 사람보다 낫다.,0,1
"호수공원 주변에 자전거,전동킥보드 임대하던데?",0,1
 나머지도 봐줘야겠지??,0,1
죄짓고 증거 들이밀어도 모른다고 우기면 죄가 안되는건가요?,0,1
무슨생각을 하고 있을까?,0,1
이제 인생 후반전에 접어드니 먹거리를 볼 때마다 건강을 먼저 생각하고 수저를 들게 된다.,0,1
수사관님들이 하시는 말씀이 있습니다,0,1
난 지어야 한다고 생각한다,0,1
 참여를 많이해야 댓글 사라집니다.,0,1
연료가 없어서 선회비행을 할 수 없다고 말하지 못한 기장의 책임이 가장 크다.,0,1
저건 솔직히 포켓몬이라는 컨텐츠의 힘이지...,0,1
고지방 다이어트 10일 해봤습니다..,0,1
 각국 방위성들이 예약할려고 줄설거야.,0,1
건강하려면 골고루 먹는 게 중요함.,0,1
다 받을 사람이 받은 듯..,0,1
"전쟁은 군이든 민간인이든 국익을 위해 필요 하다면 죽여야 한다는거 안다,,",0,1
S6처럼 공짜폰 되면 사야지,0,1
껄껄껄... 이래서 최신폰은 두고보고 사야된당께...,0,2
국가가 살아야 국민이 살터인데,0,1
계속 머물게하나요? ?,0,1
지금 나오길 잘한것 같다..,0,1
작년 이맘때 분명히 비슷한 기사를본걸로 기억합니다,0,1
정현이는 장 지져서 손 못쓰게 되면 국민이들이 불쌍해서 용서할껀데 약속은 지켰다고,0,1
출퇴근시 한여름 찜통더위여도 무조건 긴바지 입어야..,0,1
 훗날 역사가 말해줍니다.,0,1
기브 앤 테이크 맞는디...,0,1
 요즘은 치킨 먹고 싶으면 언제든지 시켜먹는 시대인데.,0,1
포치는 어차피 손흥민을 2선자원으로 쓰려고 데려온게 아님.,0,1
 손연재가 자기는 김연아급이라고 떠들고 다닌 것도 아닌데 말이지.,0,1
 그런 자리는 경차도 간신히 들어간다~ㅋ,0,1
 에휴 저런거보면 노홍철 음주운전 유도한 그때 그 사건이 이해가 간다.,0,1
리듬체조에서 손연재보다 잘하는 선수가 있긴함?,0,1
 진짜 게임을 즐기려면 상황 파악 및 전달이다.,0,1
부모 잘못도 있고 동물원도 담장을 더 높이 설치해야했다,0,1
님이 인터넷 안쓰면 요금이 부과될 일 자체가 없습니다.,0,1
근데 애플은 알고있지.,0,1
 그래도 기본 뼈대는 남아있다.,0,1
노트3 3년째인가4년째 쓰고있는데 이제바꿀때네,0,1
 쥬라기 시대 같은건 없었습니다.,0,1
 오로지 법원만이 사법으로 분류된다.,0,1
재계약이맞겠지.,0,1
한국인들은 게임 개발을 잘하는게 아니라 게임을 잘하는거야.,0,1
 자신들을 위해서 일하는 사람 뽑으세요.,0,1
예전엔 감기안걸렸는데 이제 40대후반 다가오니 감기도 자주걸리네요.,0,1
 대작 논란도 간단한 문제다.,0,1
 일 생각보다 할만하고 나중엔 힘든일은 시키면됨.,0,1
홍콩에게 자치권을 줘야 발전이 있다..,0,1
 전기 에너지 변환 방식만 안정적이고 효율적으로 바꼈다는 거 아닌가요?,0,1
 그사람들은 매일 고기 버터 치즈만 먹는다,0,1
가해자가 반성도 안하는데 피해자가 용서해 주는건 잘못이다.,0,1
 보통 사람은 다리 아파서 1분도 못 버틴다,0,1
 맨 위에 수식 사진이야 내 분야가 아니라 잘 모르겠다만.,0,2
저때 5살이 였는데 tv로보던거 생생히 기억남,0,1
순위 내라고 모셨는데 순위를 떠나서는 어불성설 아닌지요.,0,1
오버워치도 현질성이 있지.,0,1
 역사는 역시 긴 호흡으로 봐야되는거여.,0,1
 한국과 중국은 그런 단순한 관계가 아니다.,0,1
한국 여자들보다 이쁘네,0,1
대체인력 기관사입니다.,0,1
참고로 한자 또한 동이족의 문자입니다.,0,1
필히 지켜질수있도록 관리감독을 철저히해라.,0,1
그리고 나경원 원내대표 지지 55명이니까 결과적으로 55~64명 사이일듯,0,1
이대호 일본가니까 의미없다,0,1
이런걸로 비교하며 우리나라 격하시키고 싶지않다.,0,1
10년전 구매한 42인치 LG TV 이제는 좀 고장났으면 좋겟다,0,1
일본은 정기권끊어도 한국보다 비싸요..,0,1
코치들은 투수의 담력같은건 계산에 안넣나?,0,1
리버풀로 와서 클롭한테 배우면 되겠네.,0,1
미국에 안팔면 그만이지..,0,1
 결함이 있으면 사과하고 조치를 취하는게 옳은 일이지,0,1
911보셨나요?,0,1
시대가 요구하는 사람이 대통령이 된다...,0,1
사실 정부에서하는 합법도박은 돈을 다 잃게 됩니다.,0,1
 전문 기업경영대표를 세우고 회사를 이끌겠지.,0,1
 황박사에게 다시한번 기회를 주고 황박사가 자기돈을 쓰건 말건 상관하지 말아야 한다.,0,1
 처음붙는 팀이면 당황할수있는 전술이니깐.,0,1
노래도 참 좋았는데.,0,1
 많은 사람들이 기부 못할걸요?,0,1
 굳이 아이폰 공부할 필요없이 다른 안드로이드폰 많은데...,0,1
 그것이 최소한 넥슨의 명예를 지키는 길입니다.,0,1
양평 계곡에 와있는데 춥네 벌써 가을인가~,0,2
김구라가 그렇게 나쁜사람은 아닌것같아,0,1
게임 강국이 아니라 게이머 강국 아닌가?,0,1
일반인들도 저정도 사고나면 면제거나 공익인걸로 아는데,0,1
 결과는 알수없으니까요,0,1
그리고 강하늘 고등학교 때 사진봐봐.,0,1
 합법화된 나라에사람들이나 우리나라사람들이나 결론은 자발적으로가는겁니다,0,1
그냥 건강한 체질인 것 같아.,0,1
WBC 망해서 열받는건 잠깐이고 메이져리그 시즌은 길다,0,1
 한국이 짱깨 보다 먼저 화성 간다.,0,1
저렇게 전압체크해서 정상이라고 판정 하면 교환이 안된다.,0,1
강원도 화천 계신분 오늘날씨 어때요?,0,1
 한국에 오는 중국 관광객들은 중국에서 중산층이다..,0,1
 다들 반감이 크겠지.,0,1
중국산사는 놈들은 무슨생각으로 산거지? 돈 쓸데가 없어서 그런가?ㅋㅋ,0,2
덕분에 소아암에 대해 모르던 사람들이 알 수 있게 해주는 계기도 될 듯...,0,1
절약한다고 욕먹는 옌옌 첨이다 그게 큰 잘못이냐,0,2
아주 깨끗한 물에서 수영해본지가 언젠가....,0,1
잔잔한 물결이 큰 파도를 만드는 원동력이 될 수 있다. 10분의 3도 결코 작은 수가 아니다.,0,2
이런거 해봐야 일본이 겁먹냐... 비웃고 말지..,0,2
수녀님이 뭔가 잘생겼는데?,0,1
인간들은 너무 죄가 많다,0,1
나도 이 병 걸렸었는데 안구돌출 심했음..,0,1
주댕이도 삐뚤고 씨부리는 말도 삐뚤고,0,1
보검정말 좋지만 기사제목이 자꾸 걸리적거리네....!,0,1
그럼샤오미도 배상하라해라,0,1
아이폰은 스그가 진리다.,0,1
월드컵 미나인줄 안 사람 아재인증이다ㅋㅋ,0,1
이게 속보냐?,0,1
무죄라는것도 아닌데..,0,1
글고 보니 밥 먹는걸 못본거 같은데 혹시 밥 말고 다른거 먹는거 아녀??벰파이어??,0,2
영장을 왜 기각했는지.참 기막힌다.판사야,0,3
"밉상, 빨리 잡아들여야되는데",0,1
"트럼프, 아베, 최솜실 믿고 사드 들여와 푸틴 시진핑과 척을 진다? 현명할까?",0,2
이 상황에 짱깨들 무비자 입국 어서옵셔.,0,1
지도자를 잘못뽑으면 나라가 개판된다,0,1
개인주의라는 부매랑은 던지면 피해는 다시 돌아오게 되있다,0,1
일본 야후 들어가봤는데 국내(일본) 뉴스보다 한국 뉴스가 더 많았음,0,1
군대갈려고 머리 짜른줄,0,1
작가가 시킨대로 했을건데,0,1
이래서 tv는 스탠드형은 위험해 벽걸이로 설치 ㅡㅡ 새우튀김도 밖에서 먹자,0,1
오늘 저 북한군 닮은 떡검보 색희 발표 후 주식 시장은 폭락하고 환율도 8원 이상 올랐네 ㅋㅋㅋ,0,1
차기 대통령 후보 1순위!황교안 각하! 종북을 척결해 주세요!,0,2
미주야 너는왜 잘안나오니,0,1
"아프지 않아서 계속던지다 아파서 안던지게되는게 아니라, 아프기전에 관리가 되어야 하는것이다.",0,1
된장이 폭발했다고 똥을 먹을수는 없지,0,1
부결되면 혼돈의 대한민국으로 화염병 나올듯,0,1
스포츠에 타어강 같은 기사인가..,0,1
지금 jtbc 세월호 침몰한다 꼭 봅시다,0,2
결론은 박근혜입니다,0,1
대한민국의 정의를 위해 국민들이 힘을모아 응원합니다,0,1
두번째 꼭두각시,0,1
한국이던 대만이던 낮선이가 먹을거 주면 의심부터 하자,0,1
난 또 뭐하는 사람인가 했네..,0,1
마르크스주의가 실현되기는 힘들지만 인류가 궁극적으로 추구해야할 이상향이라고 할 수 있다.,0,1
한국에서 찍는 이유가 제작비 지원 해준다던데,0,1
이단장 너 팀성적책임지고 나가야지!!,0,1
탄핵이 인용되면 바로 구속시켜 버리세요.,0,1
반토막 나면 또 모를까...,0,1
당연하고 지당한 결과,0,1
호일 그럼 아무작에도 쓸모가업네,0,1
이 일본놈은 고개 숙이는게 일이네 ㅋㅋ,0,1
업댓 해야돼 말아야돼?,0,1
IS 가 폭탄터뜨리는게 아니라 정부에서 폭탄을 돌리는구나,0,1
6만명이것지..?,0,1
말 한마리가격이 얼만데?,0,1
부결시 여의도에 모이자,0,1
그걸 세금으로 왜 들여온거임?,0,1
12일에 만납시다,0,1
... 이모티콘인줄ㅋㅋㅋ,0,2
공짜돈 쓰는게 임자입니다,0,1
미국식 형사처벌과 징벌적 손해배상이 더 중요하다면 찬성. 박근혜 탄핵이 더 중요하다면 반대 눌러주세요.,0,2
그래봐야 노트북 어딜가든 피시방이 있는 대한민국에서는 필요없음,0,1
이명박 박원순 신동빈,0,1
과잉충성은항상선의피해자가생기고정신적문제인으로오인받을수있다..,0,1
폭탄사용 안해도 사망자가 100명을 넘길 수 있구나..,0,1
다필요없고 트럼프당선됨,0,1
대구는 월급도 짜고 그나마 괜찮게 주는곳은 근무시간이 길거나 근무강도 빡센곳 그나마 노른자자리나면 경쟁률 심하고 그래서 대구쪽에 공대생들은 취업하자마자 경기도나 울산이나 구미로뜸 그러니 인구유출심한거,0,1
대한민국 아시아 강호 아냐,0,1
꿀벌이 사라지면 인류도 멸망한다,0,1
A 이후에 푸쉬해줬어야지....,0,1
보도에우울한기자입니다로 본건 저뿐임???,0,1
"앞으로 특정정당에서 특정후보가 대통령되면 무기구입보단 무료급식, 주한미군철수, 국보법폐지만 외치겠지",0,1
인터뷰하는 반기성씨도 반성하세요.,0,1
똥폰만 쓴다면 통신비 낮아진게 맞다.,0,1
솔직히 공익 부러워서 까는거다,0,1
이대은은 뽑을려나....,0,1
아이고 의미 없다......,0,1
그래서 인천은 몇 백만임??,0,1
후진 넣고 풀악셀!!!,0,1
법인세 걷어서 충당하자,0,1
백야 김좌진 청산리전투,0,1
이름은 그럼 별옥수수인가?,0,1
아이패드 에어1 아직까지 쓰고있는데 좀 고장이 나야 바꾸던지 하지.,0,1
국민의 알 권리가 우선이지 국익을 위한다면 쟤네 세금이나 제대로 내라고 해,0,1
짜장면 현금ㄱㅖㅣ산시3인곳도 아직있다,0,1
촛불 최대의 적이 될듯 ㄷㄷㄷㄷ,0,1
그거 할 돈으로 교육복지환경 개선합시다,0,1
질서있는 퇴진이 탄핵이다,0,1
몰매를 맞을만하니까 맞지요,0,1
서로 안주고 안받기 운동 캠페인 합시다.,0,1
공원가니 수두룩하던데 참 한심하다 ......,0,1
마인드컨트롤무기 현재에도 사용되고있으며 저는 피해자입니다.,0,1
이미 생각읽는시대는 와있다.,0,1
닥치고 한미합방하자,0,1
일본은 솔직히 우리보다 부자인데 뭘도와주냐 에콰도르는 도와주자,0,1
드디어 깨어나는건가?,0,1
이재용이 찾아와서 무릎꿇고 사죄하고 교환해 달라고 요청해야 환불하려나 보다,0,1
0.1%대가 대부분이다.,0,1
부자 감세란다 ㅋㅋㅋㅋㅋㅋㅋㅋ,0,1
서울은내려도거기서거기.,0,1
삼성변호사넘들이 보통이 아니니 꼼꼼히준비후 영장청구하세요!!,0,1
차우찬 국제 대회서 삼진 페레이드 한거 말곤 딱히 임팩트는 없는데,0,1
지동원 약속 꼭 지켜라!!! ㅋㅋ,0,1
씨엘 응원할게요~~,0,1
이제 이슬람도 바뀔땨가됐다,0,1
좋겠네...물고기 집에 넘처나겠구나! 잘 잡아먹어라.,0,3
화력발전은 미셔먼지 원자력은 방사능 위헝 때문에 증설이 어렵다. 양해하시오.,0,2
골프스킨 주먹파워 정말 센듯 ;;;,0,1
굳이 해외 안가도 된다 국내에 공장 짓고 신규 인원 뽑고 복수노조 세워서 기존 노조와 비교해봐,0,1
일당 얼마짜리 알바?,0,1
이웃집 사람이 우리집 청소?,0,1
연예인들한테 뭘 그리들 신경쓰냐? 니들하고 하나도 관계없어.,0,2
방구가 잦네요~~~~,0,1
폰보면서 계단 내려가다 발목 접질러서 몇개월 고생한적 있는데 진짜 이거 조심해야함 생각도 못한순간 다침,0,2
악플러보이면 신고하기 눌러주세용,0,1
장마가 오긴 왔었나?,0,1
이쯤되면 대표인 본인이 제일 문제인걸 알아야할텐데,0,1
나라 버리는 놈은 뭐다? 나쁜놈이다,0,2
버텨라 그리하면 살리라,0,1
앞으로 진행 안하셔도 될 것 같은데..ㅋ,0,1
이런 쓰레기들은 소각하는게 답이다,0,1
그래 제대하면 우리 친구고 아들이고 동생이고 형이고 부하직원이고 후배고 선배고..국민이다,0,1
마치 북한의 주민 사상비판의 모습을 보는것 같네..,0,1
솔직히 오바마 케어는 망한거 맞다.,0,1
미국이랑 부칸이랑 한판 싸울것같은데 올해안에 ㅋ,0,1
객관적으로 조작과 함정의 냄새가 나는것같다,0,1
트럼프 사위 되고 싶으신 분 ? 추천 ~~^^,0,2
하이바써라 못알아보겄다 ㅋ,0,1
아이폰은 큰모델쓰면 삼성 개바르드디 갤7박히면 플러스모델과비교해야되는거아니니,0,1
핵그네처럼 속보이는 거짓말 보단 솔직해서 좋긴 하네.,0,1
대구민심 진짜 무섭다 대구시민들 화이팅!!!,0,1
201600302는 문서번호다. 날짜가 아니란 말이다..,0,2
끝까지 응원합니다..,0,1
루이가 일등 했음 좋겠지만 시청률이 뭐 중요한디다 잘 마무리 하길,0,1
사고치가 쫒아내는거겟지 조만간 기사뜬다,0,1
약물했는데 왜 기자가 쉴드를 쳐주지?,0,1
중간고사 망치고 기말고사 잘봐야지 하는 느낌인데?ㅋㅋㅋㅋㅋㅋㅋ,0,1
느낌이나 관습보다 과학을 믿어야 한다.,0,1
통신사 기본료 없앨때가 왔다. 기본도 못하는데 기본료는 왜받냐,0,2
태풍 오는데 무서운줄 몰라. 아몰랑 차 뺄거야,0,2
추가적인 자료가 뭐 있어야 주지.,0,1
빅피쳐가 한국에선 쫌...,0,1
